Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,median_income
47137,05000US47137,Pickett County,"Pickett County, Tennessee",tn,48777
47139,05000US47139,Polk County,"Polk County, Tennessee",tn,49846
47141,05000US47141,Putnam County,"Putnam County, Tennessee",tn,54575
47143,05000US47143,Rhea County,"Rhea County, Tennessee",tn,50509
47145,05000US47145,Roane County,"Roane County, Tennessee",tn,64972
47147,05000US47147,Robertson County,"Robertson County, Tennessee",tn,69592
47149,05000US47149,Rutherford County,"Rutherford County, Tennessee",tn,75519
47151,05000US47151,Scott County,"Scott County, Tennessee",tn,43972
47153,05000US47153,Sequatchie County,"Sequatchie County, Tennessee",tn,59862
47155,05000US47155,Sevier County,"Sevier County, Tennessee",tn,54827
47157,05000US47157,Shelby County,"Shelby County, Tennessee",tn,63343
47159,05000US47159,Smith County,"Smith County, Tennessee",tn,56268
47161,05000US47161,Stewart County,"Stewart County, Tennessee",tn,55258
47163,05000US47163,Sullivan County,"Sullivan County, Tennessee",tn,56735
47165,05000US47165,Sumner County,"Sumner County, Tennessee",tn,75823
47167,05000US47167,Tipton County,"Tipton County, Tennessee",tn,67512
47169,05000US47169,Trousdale County,"Trousdale County, Tennessee",tn,56675
47171,05000US47171,Unicoi County,"Unicoi County, Tennessee",tn,48895
47173,05000US47173,Union County,"Union County, Tennessee",tn,47917
47175,05000US47175,Van Buren County,"Van Buren County, Tennessee",tn,48910
47177,05000US47177,Warren County,"Warren County, Tennessee",tn,51075
47179,05000US47179,Washington County,"Washington County, Tennessee",tn,60958
47181,05000US47181,Wayne County,"Wayne County, Tennessee",tn,47594
47183,05000US47183,Weakley County,"Weakley County, Tennessee",tn,52462
47185,05000US47185,White County,"White County, Tennessee",tn,48304
47187,05000US47187,Williamson County,"Williamson County, Tennessee",tn,122501
47189,05000US47189,Wilson County,"Wilson County, Tennessee",tn,81868
48001,05000US48001,Anderson County,"Anderson County, Texas",tx,53125
48003,05000US48003,Andrews County,"Andrews County, Texas",tx,85875
48005,05000US48005,Angelina County,"Angelina County, Texas",tx,55301
48007,05000US48007,Aransas County,"Aransas County, Texas",tx,59063
48009,05000US48009,Archer County,"Archer County, Texas",tx,81625
48011,05000US48011,Armstrong County,"Armstrong County, Texas",tx,75662
48013,05000US48013,Atascosa County,"Atascosa County, Texas",tx,60304
48015,05000US48015,Austin County,"Austin County, Texas",tx,79066
48017,05000US48017,Bailey County,"Bailey County, Texas",tx,52674
48019,05000US48019,Bandera County,"Bandera County, Texas",tx,62889
48021,05000US48021,Bastrop County,"Bastrop County, Texas",tx,75765
48023,05000US48023,Baylor County,"Baylor County, Texas",tx,55592
48025,05000US48025,Bee County,"Bee County, Texas",tx,47778
48027,05000US48027,Bell County,"Bell County, Texas",tx,62719
48029,05000US48029,Bexar County,"Bexar County, Texas",tx,66112
48031,05000US48031,Blanco County,"Blanco County, Texas",tx,69324
48033,05000US48033,Borden County,"Borden County, Texas",tx,96691
48035,05000US48035,Bosque County,"Bosque County, Texas",tx,58683
48037,05000US48037,Bowie County,"Bowie County, Texas",tx,60193
48039,05000US48039,Brazoria County,"Brazoria County, Texas",tx,91322
48041,05000US48041,Brazos County,"Brazos County, Texas",tx,68929
48043,05000US48043,Brewster County,"Brewster County, Texas",tx,59292
48045,05000US48045,Briscoe County,"Briscoe County, Texas",tx,54200
48047,05000US48047,Brooks County,"Brooks County, Texas",tx,29927
48049,05000US48049,Brown County,"Brown County, Texas",tx,57871
48051,05000US48051,Burleson County,"Burleson County, Texas",tx,68450
48053,05000US48053,Burnet County,"Burnet County, Texas",tx,68019
48055,05000US48055,Caldwell County,"Caldwell County, Texas",tx,58764
48057,05000US48057,Calhoun County,"Calhoun County, Texas",tx,68962
48059,05000US48059,Callahan County,"Callahan County, Texas",tx,61482
48061,05000US48061,Cameron County,"Cameron County, Texas",tx,41923
48063,05000US48063,Camp County,"Camp County, Texas",tx,52906
48065,05000US48065,Carson County,"Carson County, Texas",tx,88139
48067,05000US48067,Cass County,"Cass County, Texas",tx,53450
48069,05000US48069,Castro County,"Castro County, Texas",tx,51901
48071,05000US48071,Chambers County,"Chambers County, Texas",tx,95575
48073,05000US48073,Cherokee County,"Cherokee County, Texas",tx,53869
48075,05000US48075,Childress County,"Childress County, Texas",tx,56250
48077,05000US48077,Clay County,"Clay County, Texas",tx,63885
48079,05000US48079,Cochran County,"Cochran County, Texas",tx,61667
48081,05000US48081,Coke County,"Coke County, Texas",tx,60556
48083,05000US48083,Coleman County,"Coleman County, Texas",tx,53636
48085,05000US48085,Collin County,"Collin County, Texas",tx,110654
48087,05000US48087,Collingsworth County,"Collingsworth County, Texas",tx,50761
48089,05000US48089,Colorado County,"Colorado County, Texas",tx,59325
48091,05000US48091,Comal County,"Comal County, Texas",tx,88431
48093,05000US48093,Comanche County,"Comanche County, Texas",tx,54718
48095,05000US48095,Concho County,"Concho County, Texas",tx,57875
48097,05000US48097,Cooke County,"Cooke County, Texas",tx,69778
48099,05000US48099,Coryell County,"Coryell County, Texas",tx,58539
48101,05000US48101,Cottle County,"Cottle County, Texas",tx,40469
48103,05000US48103,Crane County,"Crane County, Texas",tx,77440
48105,05000US48105,Crockett County,"Crockett County, Texas",tx,68450
48107,05000US48107,Crosby County,"Crosby County, Texas",tx,45134
48109,05000US48109,Culberson County,"Culberson County, Texas",tx,39531
48111,05000US48111,Dallam County,"Dallam County, Texas",tx,62162
48113,05000US48113,Dallas County,"Dallas County, Texas",tx,64011
48115,05000US48115,Dawson County,"Dawson County, Texas",tx,53287
48117,05000US48117,Deaf Smith County,"Deaf Smith County, Texas",tx,60750
48119,05000US48119,Delta County,"Delta County, Texas",tx,55774
48121,05000US48121,Denton County,"Denton County, Texas",tx,102771
48123,05000US48123,DeWitt County,"DeWitt County, Texas",tx,68005
48125,05000US48125,Dickens County,"Dickens County, Texas",tx,57292
48127,05000US48127,Dimmit County,"Dimmit County, Texas",tx,34957
48129,05000US48129,Donley County,"Donley County, Texas",tx,53750
48131,05000US48131,Duval County,"Duval County, Texas",tx,45625
48133,05000US48133,Eastland County,"Eastland County, Texas",tx,45442
48135,05000US48135,Ector County,"Ector County, Texas",tx,70961
48137,05000US48137,Edwards County,"Edwards County, Texas",tx,56688
48139,05000US48139,Ellis County,"Ellis County, Texas",tx,82083
48141,05000US48141,El Paso County,"El Paso County, Texas",tx,49986
48143,05000US48143,Erath County,"Erath County, Texas",tx,64556
48145,05000US48145,Falls County,"Falls County, Texas",tx,48259
48147,05000US48147,Fannin County,"Fannin County, Texas",tx,63955
48149,05000US48149,Fayette County,"Fayette County, Texas",tx,69119
48151,05000US48151,Fisher County,"Fisher County, Texas",tx,58917
48153,05000US48153,Floyd County,"Floyd County, Texas",tx,53547
48155,05000US48155,Foard County,"Foard County, Texas",tx,54306
48157,05000US48157,Fort Bend County,"Fort Bend County, Texas",tx,105944
48159,05000US48159,Franklin County,"Franklin County, Texas",tx,65160
48161,05000US48161,Freestone County,"Freestone County, Texas",tx,62845
48163,05000US48163,Frio County,"Frio County, Texas",tx,48839
48165,05000US48165,Gaines County,"Gaines County, Texas",tx,64962
48167,05000US48167,Galveston County,"Galveston County, Texas",tx,85735
48169,05000US48169,Garza County,"Garza County, Texas",tx,63184
48171,05000US48171,Gillespie County,"Gillespie County, Texas",tx,70705
48173,05000US48173,Glasscock County,"Glasscock County, Texas",tx,75583
48175,05000US48175,Goliad County,"Goliad County, Texas",tx,77857
48177,05000US48177,Gonzales County,"Gonzales County, Texas",tx,61914
48179,05000US48179,Gray County,"Gray County, Texas",tx,62688
48181,05000US48181,Grayson County,"Grayson County, Texas",tx,68058
48183,05000US48183,Gregg County,"Gregg County, Texas",tx,60342
48185,05000US48185,Grimes County,"Grimes County, Texas",tx,60305
48187,05000US48187,Guadalupe County,"Guadalupe County, Texas",tx,79520
48189,05000US48189,Hale County,"Hale County, Texas",tx,54333
48191,05000US48191,Hall County,"Hall County, Texas",tx,38971
48193,05000US48193,Hamilton County,"Hamilton County, Texas",tx,63100
48195,05000US48195,Hansford County,"Hansford County, Texas",tx,41509
48197,05000US48197,Hardeman County,"Hardeman County, Texas",tx,52522
48199,05000US48199,Hardin County,"Hardin County, Texas",tx,73852
48201,05000US48201,Harris County,"Harris County, Texas",tx,69137
48203,05000US48203,Harrison County,"Harrison County, Texas",tx,63404
48205,05000US48205,Hartley County,"Hartley County, Texas",tx,66161
48207,05000US48207,Haskell County,"Haskell County, Texas",tx,55972
48209,05000US48209,Hays County,"Hays County, Texas",tx,83396
48211,05000US48211,Hemphill County,"Hemphill County, Texas",tx,67257
48213,05000US48213,Henderson County,"Henderson County, Texas",tx,56115
48215,05000US48215,Hidalgo County,"Hidalgo County, Texas",tx,42330
48217,05000US48217,Hill County,"Hill County, Texas",tx,59692
48219,05000US48219,Hockley County,"Hockley County, Texas",tx,56648
48221,05000US48221,Hood County,"Hood County, Texas",tx,72896
48223,05000US48223,Hopkins County,"Hopkins County, Texas",tx,61851
48225,05000US48225,Houston County,"Houston County, Texas",tx,46727
48227,05000US48227,Howard County,"Howard County, Texas",tx,60669
48229,05000US48229,Hudspeth County,"Hudspeth County, Texas",tx,31165
48231,05000US48231,Hunt County,"Hunt County, Texas",tx,66277
48233,05000US48233,Hutchinson County,"Hutchinson County, Texas",tx,62929
48235,05000US48235,Irion County,"Irion County, Texas",tx,76389
48237,05000US48237,Jack County,"Jack County, Texas",tx,65464
48239,05000US48239,Jackson County,"Jackson County, Texas",tx,70466
48241,05000US48241,Jasper County,"Jasper County, Texas",tx,62238
48243,05000US48243,Jeff Davis County,"Jeff Davis County, Texas",tx,66442
48245,05000US48245,Jefferson County,"Jefferson County, Texas",tx,59772
48247,05000US48247,Jim Hogg County,"Jim Hogg County, Texas",tx,43438
48249,05000US48249,Jim Wells County,"Jim Wells County, Texas",tx,53175
48251,05000US48251,Johnson County,"Johnson County, Texas",tx,70413
48253,05000US48253,Jones County,"Jones County, Texas",tx,60227
48255,05000US48255,Karnes County,"Karnes County, Texas",tx,64239
48257,05000US48257,Kaufman County,"Kaufman County, Texas",tx,74895
48259,05000US48259,Kendall County,"Kendall County, Texas",tx,99274
48261,05000US48261,Kenedy County,"Kenedy County, Texas",tx,40625
48263,05000US48263,Kent County,"Kent County, Texas",tx,61667
48265,05000US48265,Kerr County,"Kerr County, Texas",tx,63423
48267,05000US48267,Kimble County,"Kimble County, Texas",tx,52805
48269,05000US48269,King County,"King County, Texas",tx,66806
48271,05000US48271,Kinney County,"Kinney County, Texas",tx,54083
48273,05000US48273,Kleberg County,"Kleberg County, Texas",tx,52489
48275,05000US48275,Knox County,"Knox County, Texas",tx,59891
48277,05000US48277,Lamar County,"Lamar County, Texas",tx,56113
48279,05000US48279,Lamb County,"Lamb County, Texas",tx,52198
48281,05000US48281,Lampasas County,"Lampasas County, Texas",tx,71267
48283,05000US48283,La Salle County,"La Salle County, Texas",tx,53699
48285,05000US48285,Lavaca County,"Lavaca County, Texas",tx,64464
48287,05000US48287,Lee County,"Lee County, Texas",tx,60926
48289,05000US48289,Leon County,"Leon County, Texas",tx,61145
48291,05000US48291,Liberty County,"Liberty County, Texas",tx,58764
48293,05000US48293,Limestone County,"Limestone County, Texas",tx,52599
48295,05000US48295,Lipscomb County,"Lipscomb County, Texas",tx,72750
48297,05000US48297,Live Oak County,"Live Oak County, Texas",tx,62806
48299,05000US48299,Llano County,"Llano County, Texas",tx,64120
48301,05000US48301,Loving County,"Loving County, Texas",tx,101042
48303,05000US48303,Lubbock County,"Lubbock County, Texas",tx,64868
48305,05000US48305,Lynn County,"Lynn County, Texas",tx,53180
48307,05000US48307,McCulloch County,"McCulloch County, Texas",tx,55081
48309,05000US48309,McLennan County,"McLennan County, Texas",tx,61279
48311,05000US48311,McMullen County,"McMullen County, Texas",tx,72750
48313,05000US48313,Madison County,"Madison County, Texas",tx,61402
48315,05000US48315,Marion County,"Marion County, Texas",tx,49645
48317,05000US48317,Martin County,"Martin County, Texas",tx,83816
48319,05000US48319,Mason County,"Mason County, Texas",tx,60435
48321,05000US48321,Matagorda County,"Matagorda County, Texas",tx,55380
48323,05000US48323,Maverick County,"Maverick County, Texas",tx,42497
48325,05000US48325,Medina County,"Medina County, Texas",tx,73398
48327,05000US48327,Menard County,"Menard County, Texas",tx,56688
48329,05000US48329,Midland County,"Midland County, Texas",tx,91342
48331,05000US48331,Milam County,"Milam County, Texas",tx,58714
48333,05000US48333,Mills County,"Mills County, Texas",tx,56667
48335,05000US48335,Mitchell County,"Mitchell County, Texas",tx,75337
48337,05000US48337,Montague County,"Montague County, Texas",tx,55882
48339,05000US48339,Montgomery County,"Montgomery County, Texas",tx,90716
48341,05000US48341,Moore County,"Moore County, Texas",tx,55870
48343,05000US48343,Morris County,"Morris County, Texas",tx,53472
48345,05000US48345,Motley County,"Motley County, Texas",tx,61912
48347,05000US48347,Nacogdoches County,"Nacogdoches County, Texas",tx,56416
48349,05000US48349,Navarro County,"Navarro County, Texas",tx,57917
48351,05000US48351,Newton County,"Newton County, Texas",tx,51290
48353,05000US48353,Nolan County,"Nolan County, Texas",tx,60534
48355,05000US48355,Nueces County,"Nueces County, Texas",tx,65679
48357,05000US48357,Ochiltree County,"Ochiltree County, Texas",tx,62276
48359,05000US48359,Oldham County,"Oldham County, Texas",tx,74148
48361,05000US48361,Orange County,"Orange County, Texas",tx,68158
48363,05000US48363,Palo Pinto County,"Palo Pinto County, Texas",tx,56211
48365,05000US48365,Panola County,"Panola County, Texas",tx,56662
48367,05000US48367,Parker County,"Parker County, Texas",tx,87267
48369,05000US48369,Parmer County,"Parmer County, Texas",tx,60455
48371,05000US48371,Pecos County,"Pecos County, Texas",tx,61250
48373,05000US48373,Polk County,"Polk County, Texas",tx,56329
48375,05000US48375,Potter County,"Potter County, Texas",tx,52660
48377,05000US48377,Presidio County,"Presidio County, Texas",tx,34195
48379,05000US48379,Rains County,"Rains County, Texas",tx,64509
48381,05000US48381,Randall County,"Randall County, Texas",tx,82821
48383,05000US48383,Reagan County,"Reagan County, Texas",tx,74432
48385,05000US48385,Real County,"Real County, Texas",tx,50000
48387,05000US48387,Red River County,"Red River County, Texas",tx,51419
48389,05000US48389,Reeves County,"Reeves County, Texas",tx,68833
48391,05000US48391,Refugio County,"Refugio County, Texas",tx,58604
48393,05000US48393,Roberts County,"Roberts County, Texas",tx,79688
48395,05000US48395,Robertson County,"Robertson County, Texas",tx,66046
48397,05000US48397,Rockwall County,"Rockwall County, Texas",tx,106479
48399,05000US48399,Runnels County,"Runnels County, Texas",tx,49016
48401,05000US48401,Rusk County,"Rusk County, Texas",tx,60831
48403,05000US48403,Sabine County,"Sabine County, Texas",tx,46318
48405,05000US48405,San Augustine County,"San Augustine County, Texas",tx,49588
48407,05000US48407,San Jacinto County,"San Jacinto County, Texas",tx,56554
48409,05000US48409,San Patricio County,"San Patricio County, Texas",tx,62202
48411,05000US48411,San Saba County,"San Saba County, Texas",tx,55404
48413,05000US48413,Schleicher County,"Schleicher County, Texas",tx,66712
48415,05000US48415,Scurry County,"Scurry County, Texas",tx,71463
48417,05000US48417,Shackelford County,"Shackelford County, Texas",tx,54265
48419,05000US48419,Shelby County,"Shelby County, Texas",tx,47998
48421,05000US48421,Sherman County,"Sherman County, Texas",tx,64900
48423,05000US48423,Smith County,"Smith County, Texas",tx,65211
48425,05000US48425,Somervell County,"Somervell County, Texas",tx,58487
48427,05000US48427,Starr County,"Starr County, Texas",tx,32060
48429,05000US48429,Stephens County,"Stephens County, Texas",tx,49388
48431,05000US48431,Sterling County,"Sterling County, Texas",tx,68411
48433,05000US48433,Stonewall County,"Stonewall County, Texas",tx,74167
48435,05000US48435,Sutton County,"Sutton County, Texas",tx,63849
48437,05000US48437,Swisher County,"Swisher County, Texas",tx,46354
48439,05000US48439,Tarrant County,"Tarrant County, Texas",tx,76660
48441,05000US48441,Taylor County,"Taylor County, Texas",tx,61966
48443,05000US48443,Terrell County,"Terrell County, Texas",tx,51023
48445,05000US48445,Terry County,"Terry County, Texas",tx,53393
48447,05000US48447,Throckmorton County,"Throckmorton County, Texas",tx,64231
48449,05000US48449,Titus County,"Titus County, Texas",tx,51136
48451,05000US48451,Tom Green County,"Tom Green County, Texas",tx,66163
48453,05000US48453,Travis County,"Travis County, Texas",tx,91690
48455,05000US48455,Trinity County,"Trinity County, Texas",tx,48299
48457,05000US48457,Tyler County,"Tyler County, Texas",tx,58725
48459,05000US48459,Upshur County,"Upshur County, Texas",tx,64528
48461,05000US48461,Upton County,"Upton County, Texas",tx,64239
48463,05000US48463,Uvalde County,"Uvalde County, Texas",tx,49761
48465,05000US48465,Val Verde County,"Val Verde County, Texas",tx,51667
48467,05000US48467,Van Zandt County,"Van Zandt County, Texas",tx,61274
48469,05000US48469,Victoria County,"Victoria County, Texas",tx,68311
48471,05000US48471,Walker County,"Walker County, Texas",tx,63638
48473,05000US48473,Waller County,"Waller County, Texas",tx,72965
48475,05000US48475,Ward County,"Ward County, Texas",tx,76098
48477,05000US48477,Washington County,"Washington County, Texas",tx,68966
48479,05000US48479,Webb County,"Webb County, Texas",tx,46019
48481,05000US48481,Wharton County,"Wharton County, Texas",tx,61868
48483,05000US48483,Wheeler County,"Wheeler County, Texas",tx,57065
48485,05000US48485,Wichita County,"Wichita County, Texas",tx,60024
48487,05000US48487,Wilbarger County,"Wilbarger County, Texas",tx,57730
48489,05000US48489,Willacy County,"Willacy County, Texas",tx,33731
48491,05000US48491,Williamson County,"Williamson County, Texas",tx,96973
48493,05000US48493,Wilson County,"Wilson County, Texas",tx,83809
48495,05000US48495,Winkler County,"Winkler County, Texas",tx,68796
48497,05000US48497,Wise County,"Wise County, Texas",tx,69314
48499,05000US48499,Wood County,"Wood County, Texas",tx,58840
48501,05000US48501,Yoakum County,"Yoakum County, Texas",tx,76345
48503,05000US48503,Young County,"Young County, Texas",tx,59409
48505,05000US48505,Zapata County,"Zapata County, Texas",tx,34744
48507,05000US48507,Zavala County,"Zavala County, Texas",tx,34213
49001,05000US49001,Beaver County,"Beaver County, Utah",ut,66689
49003,05000US49003,Box Elder County,"Box Elder County, Utah",ut,66468
49005,05000US49005,Cache County,"Cache County, Utah",ut,66241
49007,05000US49007,Carbon County,"Carbon County, Utah",ut,62940
49009,05000US49009,Daggett County,"Daggett County, Utah",ut,96333
49011,05000US49011,Davis County,"Davis County, Utah",ut,88027
49013,05000US49013,Duchesne County,"Duchesne County, Utah",ut,70263
49015,05000US49015,Emery County,"Emery County, Utah",ut,66419
49017,05000US49017,Garfield County,"Garfield County, Utah",ut,64068
49019,05000US49019,Grand County,"Grand County, Utah",ut,59016
49021,05000US49021,Iron County,"Iron County, Utah",ut,59257
49023,05000US49023,Juab County,"Juab County, Utah",ut,65194
49025,05000US49025,Kane County,"Kane County, Utah",ut,69420
49027,05000US49027,Millard County,"Millard County, Utah",ut,67467
49029,05000US49029,Morgan County,"Morgan County, Utah",ut,94973
49031,05000US49031,Piute County,"Piute County, Utah",ut,44167
49033,05000US49033,Rich County,"Rich County, Utah",ut,63500
49035,05000US49035,Salt Lake County,"Salt Lake County, Utah",ut,82882
49037,05000US49037,San Juan County,"San Juan County, Utah",ut,56250
49039,05000US49039,Sanpete County,"Sanpete County, Utah",ut,60437
49041,05000US49041,Sevier County,"Sevier County, Utah",ut,59992
49043,05000US49043,Summit County,"Summit County, Utah",ut,115565
49045,05000US49045,Tooele County,"Tooele County, Utah",ut,77858
49047,05000US49047,Uintah County,"Uintah County, Utah",ut,73260
49049,05000US49049,Utah County,"Utah County, Utah",ut,76626
49051,05000US49051,Wasatch County,"Wasatch County, Utah",ut,91250
49053,05000US49053,Washington County,"Washington County, Utah",ut,65605
49055,05000US49055,Wayne County,"Wayne County, Utah",ut,58929
49057,05000US49057,Weber County,"Weber County, Utah",ut,74257
50001,05000US50001,Addison County,"Addison County, Vermont",vt,80051
50003,05000US50003,Bennington County,"Bennington County, Vermont",vt,68545
50005,05000US50005,Caledonia County,"Caledonia County, Vermont",vt,64171
50007,05000US50007,Chittenden County,"Chittenden County, Vermont",vt,93555
50009,05000US50009,Essex County,"Essex County, Vermont",vt,49450
50011,05000US50011,Franklin County,"Franklin County, Vermont",vt,79396
50013,05000US50013,Grand Isle County,"Grand Isle County, Vermont",vt,85969
50015,05000US50015,Lamoille County,"Lamoille County, Vermont",vt,71799
50017,05000US50017,Orange County,"Orange County, Vermont",vt,72512
50019,05000US50019,Orleans County,"Orleans County, Vermont",vt,59059
50021,05000US50021,Rutland County,"Rutland County, Vermont",vt,71407
50023,05000US50023,Washington County,"Washington County, Vermont",vt,78667
50025,05000US50025,Windham County,"Windham County, Vermont",vt,70232
50027,05000US50027,Windsor County,"Windsor County, Vermont",vt,75318
51001,05000US51001,Accomack County,"Accomack County, Virginia",va,54984
51003,05000US51003,Albemarle County,"Albemarle County, Virginia",va,96157
51005,05000US51005,Alleghany County,"Alleghany County, Virginia",va,59442
51007,05000US51007,Amelia County,"Amelia County, Virginia",va,74516
51009,05000US51009,Amherst County,"Amherst County, Virginia",va,64164
51011,05000US51011,Appomattox County,"Appomattox County, Virginia",va,66292
51013,05000US51013,Arlington County,"Arlington County, Virginia",va,154204
51015,05000US51015,Augusta County,"Augusta County, Virginia",va,72186
51017,05000US51017,Bath County,"Bath County, Virginia",va,56716
51019,05000US51019,Bedford County,"Bedford County, Virginia",va,72997
51021,05000US51021,Bland County,"Bland County, Virginia",va,66463
51023,05000US51023,Botetourt County,"Botetourt County, Virginia",va,83311
51025,05000US51025,Brunswick County,"Brunswick County, Virginia",va,51694
51027,05000US51027,Buchanan County,"Buchanan County, Virginia",va,39360
51029,05000US51029,Buckingham County,"Buckingham County, Virginia",va,54981
51031,05000US51031,Campbell County,"Campbell County, Virginia",va,64442
51033,05000US51033,Caroline County,"Caroline County, Virginia",va,74990
51035,05000US51035,Carroll County,"Carroll County, Virginia",va,55255
51036,05000US51036,Charles City County,"Charles City County, Virginia",va,73792
51037,05000US51037,Charlotte County,"Charlotte County, Virginia",va,51126
51041,05000US51041,Chesterfield County,"Chesterfield County, Virginia",va,92896
51043,05000US51043,Clarke County,"Clarke County, Virginia",va,100906
51045,05000US51045,Craig County,"Craig County, Virginia",va,82531
51047,05000US51047,Culpeper County,"Culpeper County, Virginia",va,86194
51049,05000US51049,Cumberland County,"Cumberland County, Virginia",va,63843
51051,05000US51051,Dickenson County,"Dickenson County, Virginia",va,41345
51053,05000US51053,Dinwiddie County,"Dinwiddie County, Virginia",va,67209
51057,05000US51057,Essex County,"Essex County, Virginia",va,57859
51059,05000US51059,Fairfax County,"Fairfax County, Virginia",va,140373
51061,05000US51061,Fauquier County,"Fauquier County, Virginia",va,117043
51063,05000US51063,Floyd County,"Floyd County, Virginia",va,60802
51065,05000US51065,Fluvanna County,"Fluvanna County, Virginia",va,89186
51067,05000US51067,Franklin County,"Franklin County, Virginia",va,64090
51069,05000US51069,Frederick County,"Frederick County, Virginia",va,84684
51071,05000US51071,Giles County,"Giles County, Virginia",va,57629
51073,05000US51073,Gloucester County,"Gloucester County, Virginia",va,82150
51075,05000US51075,Goochland County,"Goochland County, Virginia",va,107658
51077,05000US51077,Grayson County,"Grayson County, Virginia",va,46037
51079,05000US51079,Greene County,"Greene County, Virginia",va,75400
51081,05000US51081,Greensville County,"Greensville County, Virginia",va,51741
51083,05000US51083,Halifax County,"Halifax County, Virginia",va,57413
51085,05000US51085,Hanover County,"Hanover County, Virginia",va,103244
51087,05000US51087,Henrico County,"Henrico County, Virginia",va,87267
51089,05000US51089,Henry County,"Henry County, Virginia",va,47811
51091,05000US51091,Highland County,"Highland County, Virginia",va,54922
51093,05000US51093,Isle of Wight County,"Isle of Wight County, Virginia",va,90230
51095,05000US51095,James City County,"James City County, Virginia",va,99379
51097,05000US51097,King and Queen County,"King and Queen County, Virginia",va,63209
51099,05000US51099,King George County,"King George County, Virginia",va,97964
51101,05000US51101,King William County,"King William County, Virginia",va,76599
51103,05000US51103,Lancaster County,"Lancaster County, Virginia",va,68822
51105,05000US51105,Lee County,"Lee County, Virginia",va,47850
51107,05000US51107,Loudoun County,"Loudoun County, Virginia",va,153521
51109,05000US51109,Louisa County,"Louisa County, Virginia",va,71312
51111,05000US51111,Lunenburg County,"Lunenburg County, Virginia",va,50741
51113,05000US51113,Madison County,"Madison County, Virginia",va,60694
51115,05000US51115,Mathews County,"Mathews County, Virginia",va,75500
51117,05000US51117,Mecklenburg County,"Mecklenburg County, Virginia",va,55194
51119,05000US51119,Middlesex County,"Middlesex County, Virginia",va,65367
51121,05000US51121,Montgomery County,"Montgomery County, Virginia",va,80242
51125,05000US51125,Nelson County,"Nelson County, Virginia",va,74787
51127,05000US51127,New Kent County,"New Kent County, Virginia",va,93309
51131,05000US51131,Northampton County,"Northampton County, Virginia",va,57492
51133,05000US51133,Northumberland County,"Northumberland County, Virginia",va,67793
51135,05000US51135,Nottoway County,"Nottoway County, Virginia",va,55118
51137,05000US51137,Orange County,"Orange County, Virginia",va,78360
51139,05000US51139,Page County,"Page County, Virginia",va,58702
51141,05000US51141,Patrick County,"Patrick County, Virginia",va,55767
51143,05000US51143,Pittsylvania County,"Pittsylvania County, Virginia",va,54945
51145,05000US51145,Powhatan County,"Powhatan County, Virginia",va,94430
51147,05000US51147,Prince Edward County,"Prince Edward County, Virginia",va,62356
51149,05000US51149,Prince George County,"Prince George County, Virginia",va,81391
51153,05000US51153,Prince William County,"Prince William County, Virginia",va,114610
51155,05000US51155,Pulaski County,"Pulaski County, Virginia",va,62943
51157,05000US51157,Rappahannock County,"Rappahannock County, Virginia",va,88459
51159,05000US51159,Richmond County,"Richmond County, Virginia",va,57872
51161,05000US51161,Roanoke County,"Roanoke County, Virginia",va,80686
51163,05000US51163,Rockbridge County,"Rockbridge County, Virginia",va,64096
51165,05000US51165,Rockingham County,"Rockingham County, Virginia",va,68816
51167,05000US51167,Russell County,"Russell County, Virginia",va,50991
51169,05000US51169,Scott County,"Scott County, Virginia",va,51261
51171,05000US51171,Shenandoah County,"Shenandoah County, Virginia",va,66788
51173,05000US51173,Smyth County,"Smyth County, Virginia",va,51073
51175,05000US51175,Southampton County,"Southampton County, Virginia",va,66517
51177,05000US51177,Spotsylvania County,"Spotsylvania County, Virginia",va,96313
51179,05000US51179,Stafford County,"Stafford County, Virginia",va,117116
51181,05000US51181,Surry County,"Surry County, Virginia",va,64839
51183,05000US51183,Sussex County,"Sussex County, Virginia",va,52374
51185,05000US51185,Tazewell County,"Tazewell County, Virginia",va,53194
51187,05000US51187,Warren County,"Warren County, Virginia",va,82090
51191,05000US51191,Washington County,"Washington County, Virginia",va,60801
51193,05000US51193,Westmoreland County,"Westmoreland County, Virginia",va,73561
51195,05000US51195,Wise County,"Wise County, Virginia",va,47150
51197,05000US51197,Wythe County,"Wythe County, Virginia",va,58199
51199,05000US51199,York County,"York County, Virginia",va,101231
51510,05000US51510,Alexandria city,"Alexandria city, Virginia",va,124369
51520,05000US51520,Bristol city,"Bristol city, Virginia",va,50677
51530,05000US51530,Buena Vista city,"Buena Vista city, Virginia",va,46216
51540,05000US51540,Charlottesville city,"Charlottesville city, Virginia",va,80107
51550,05000US51550,Chesapeake city,"Chesapeake city, Virginia",va,86016
51570,05000US51570,Colonial Heights city,"Colonial Heights city, Virginia",va,68827
51580,05000US51580,Covington city,"Covington city, Virginia",va,56442
51590,05000US51590,Danville city,"Danville city, Virginia",va,45155
51595,05000US51595,Emporia city,"Emporia city, Virginia",va,41364
51600,05000US51600,Fairfax city,"Fairfax city, Virginia",va,138696
51610,05000US51610,Falls Church city,"Falls Church city, Virginia",va,178542
51620,05000US51620,Franklin city,"Franklin city, Virginia",va,56010
51630,05000US51630,Fredericksburg city,"Fredericksburg city, Virginia",va,84217
